#{"t_start": 1681927915.74368, "env_id": null}
r,l,t
-104.40346,152,431.179453
-126.212983,48,431.226179
-124.260769,53,431.278487
-129.114049,42,431.662455
-105.95059,121,432.286826
7.277806,201,433.079699
8.672237,201,433.804806
65.753042,119,434.454889
133.731309,160,435.230738
26.001832,95,435.759288
-129.187852,71,435.834593
21.718199,201,436.499965
-130.96958,62,436.57307
-114.486913,170,437.186556
17.533091,201,437.977993
-112.369663,168,438.605301
9.373627,201,439.464796
-120.745169,116,440.020827
17.511755,201,440.650958
18.641027,201,441.588828
-127.956492,35,441.628937
14.957759,201,442.403321
-121.6313,82,442.911042
-125.206495,71,442.984993
-119.182083,100,443.481991
-130.571007,35,443.515177
27.628814,201,444.120504
-103.642301,195,444.813715
-48.136675,191,445.570222
-35.400026,58,445.626736
-2.214886,78,446.064312
-125.631143,166,446.690555
-127.697871,67,447.149146
-113.702184,115,447.831553
23.819287,201,448.537612
-12.30939,72,449.057971
-124.692722,75,449.128413
-107.217146,156,449.664221
7.661819,201,450.488483
-123.129953,57,450.541935
-122.907388,176,451.228122
-124.456088,146,451.705275
24.174648,201,452.378298
186.213047,192,453.097592
-127.571188,59,453.579716
11.047132,86,453.660436
26.650042,201,454.340746
120.356094,152,454.920883
-137.908253,116,455.441535
19.685675,201,456.019009
-138.245433,60,456.586405
-129.30595,78,457.069662
-129.781984,55,457.121691
-99.670214,188,457.735467
-124.937411,115,458.384824
5.462199,201,459.18644
-129.683537,40,459.224606
-79.224003,126,459.684011
-120.903334,68,460.193261
-129.769839,23,460.218333
-130.116467,30,460.254701
-122.865352,82,460.664003
-105.650046,175,461.300952
-109.908083,109,461.822106
-132.399183,47,461.866943
-98.045998,167,462.493917
-130.636976,37,462.530884
-71.650477,127,463.020304
-49.230803,121,463.538417
-131.110195,42,463.579327
-99.207054,174,464.164032
17.735291,201,464.953312
-129.514197,64,465.429647
-133.744264,49,465.476406
-127.600312,187,466.008803
14.877879,201,466.881493
-116.459538,137,467.409346
-84.048337,165,467.98022
-121.223343,82,468.599835
-121.141298,158,469.158906
-134.585643,78,469.823767
-127.315771,31,469.853729
-117.793899,156,470.343442
-113.047324,69,470.934475
-118.480575,85,471.430047
-115.851468,188,472.075561
-129.794376,36,472.110294
-125.624532,74,472.543106
-122.251072,167,473.119531
-114.619408,123,473.726323
-84.144139,133,474.298283
-92.927503,129,474.866802
46.94896,201,475.635754
-61.844455,166,476.279351
-128.288105,126,476.804241
-128.277075,76,477.269432
-90.080358,90,477.353882
-111.588467,71,477.884406
-125.215268,56,477.937451
-105.604853,75,478.349644
-117.556096,63,478.408561
-131.408628,29,478.824613
-98.587821,173,479.48353
-106.427589,200,480.162192
-122.614866,78,480.236571
-101.630654,154,480.761938
-130.273458,43,481.357254
-135.725156,75,481.427654
-120.166374,76,481.928621
11.713026,201,482.536036
-119.335858,83,483.269987
-134.423518,60,483.741992
-101.660489,114,483.849784
-130.565974,21,484.388681
-125.907577,115,485.053324
-126.747642,74,485.124207
-126.800876,43,485.16514
101.469723,201,485.884742
-116.958691,55,485.938888
-112.596392,131,486.456225
-122.75065,85,487.118094
12.558434,201,487.879102
-130.233498,111,488.50652
-110.006422,133,489.171593
-130.227015,138,489.796787
-76.041613,151,490.442081
-80.733401,159,491.055442
-125.61116,39,491.096687
-105.160239,69,491.602534
50.940148,201,492.290121
15.191347,201,493.037344
-127.246424,82,493.554669
-131.910285,116,494.178529
-121.957158,105,494.281119
-127.531227,99,494.898074
-124.968337,97,495.441477
-133.29824,54,495.509456
-115.710408,48,495.985416
-100.983105,150,496.625367
-110.198734,27,496.652475
-129.82035,71,497.080245
49.464644,201,497.867737
-134.450436,48,498.469967
-128.946874,54,498.524934
-128.61303,32,498.557921
-89.880019,128,499.037575
0.592973,201,499.893562
-107.017526,146,500.466599
62.130686,201,501.141414
-61.526815,119,501.751745
-128.291403,118,501.863766
8.934518,201,502.762334
-125.057306,51,502.811852
-88.15466,63,503.301645
-70.130246,143,503.969663
-97.495732,56,504.026471
-124.352071,113,504.579854
17.588455,201,505.538392
-150.950913,140,506.140208
9.143228,201,506.841079
-130.058518,40,506.884926
-126.34188,115,507.460991
-97.100896,111,508.098905
-131.12198,62,508.162859
-14.745331,96,508.658661
-103.148842,129,509.250993
13.035546,201,509.893669
-39.549793,104,510.088929
-3.222641,201,510.808309
10.787173,142,511.38331
-127.695361,34,511.415996
-129.062944,31,511.445749
-119.417924,105,511.885826
30.155616,201,512.748924
18.423309,155,513.309221
-127.858266,91,513.804567
-130.001282,36,513.838748
-90.073495,49,513.885351
-130.788098,46,514.24718
-116.508037,184,514.914685
3.476564,201,515.753794
121.353506,201,516.352117
-34.513186,152,517.241313
45.362981,201,518.008657
-122.700552,96,518.603433
-126.6023,52,518.654359
-129.725382,128,519.229198
-125.792351,77,519.821548
41.323408,122,520.333241
-114.853244,112,520.930308
-130.482471,28,520.960905
-127.866396,66,521.0426
13.547473,120,521.591066
-17.84513,140,522.40591
10.98664,201,523.192922
8.40067,201,523.840068
-133.507586,70,523.905997
36.809808,201,524.599579
-12.61189,201,525.272953
6.985899,201,526.126466
-127.039548,36,526.161827
-122.280027,71,526.557989
-121.474262,140,527.157072
-130.385099,23,527.17937
-64.265802,123,527.674227
-47.607722,73,528.182876
-130.751324,25,528.211423
-127.7606,82,528.291764
-108.525913,160,529.054285
-116.761349,96,529.170033
-109.362397,163,530.043419
-128.935453,36,530.094479
4.4266,201,530.744739
-1.996947,201,531.615423
20.600353,201,532.369077
-130.68191,18,532.38956
-128.780976,74,532.470263
-15.950556,185,533.173748
-120.985994,67,533.24429
-128.363452,47,533.670316
9.215972,201,534.352324
-125.493573,184,535.160937
-131.010122,26,535.189958
-131.207952,31,535.222562
-127.242746,78,535.569904
19.076021,91,535.662472
11.435526,201,536.434932
-131.972885,49,536.489798
-108.005778,48,536.991951
16.093325,201,537.638593
70.419895,200,538.499011
-74.665288,80,539.036317
-10.506873,201,539.774986
-130.625019,22,539.796163
-130.320322,60,540.289852
-120.375331,82,540.366172
109.672723,201,541.08494
-128.407332,81,541.609671
-105.680742,115,542.277445
-95.218917,158,542.977293
21.575927,201,543.644534
15.994229,201,544.443904
-97.303385,155,545.005569
-128.193505,125,545.588658
-3.160717,201,546.306612
-130.602308,35,546.341479
6.673114,201,547.079607
-108.840059,173,547.893171
0.433941,201,548.535393
-123.407353,80,549.139912
-127.389229,55,549.19326
-128.991895,29,549.627878
27.021192,201,550.304289
-126.651147,182,551.074883
51.673483,147,551.758539
60.593852,201,552.466239
9.145299,201,553.355535
-132.967116,59,553.414786
-114.076956,146,554.030953
-120.64989,129,554.760789
113.138726,201,555.539797
-59.795889,188,556.302989
-129.403695,100,556.399679
95.070395,144,557.176321
2.483973,201,557.893768
-133.036642,76,558.396572
49.451006,182,559.060806
-119.834697,110,559.566324
0.510691,201,560.298391
-124.64122,173,561.015973
-117.661547,90,561.505382
-90.412143,104,561.604297
-129.701492,33,562.151937
-94.509062,83,562.230797
-117.755741,119,562.850536
-24.539113,113,563.507297
-123.41368,61,564.055665
-102.272089,66,564.129562
35.443216,201,564.831154
-95.146619,181,565.542858
-106.064398,93,566.095611
-117.358229,123,566.646492
-131.211587,71,566.713625
12.895599,201,567.382719
-125.084343,84,567.859947
42.574506,201,568.577113
171.983547,201,569.315211
10.265337,201,569.958881
-132.896166,65,570.520105
-129.633454,23,570.542442
102.430312,201,571.193277
-63.483683,181,571.857725
-118.71168,103,572.333601
-128.881591,22,572.354818
-128.215194,145,572.847486
-132.040576,38,572.885401
-120.364009,57,573.362237
-120.71683,98,573.894238
-88.036805,197,574.632694
-116.640815,161,575.210682
-118.500466,78,575.846086
12.122286,201,576.565526
-102.133042,176,577.262434
-115.892342,120,577.77689
-106.706337,162,578.297826
-87.297819,157,578.921913
-107.126767,177,579.668629
-126.608008,85,579.75063
-117.916845,97,580.23391
-133.448147,48,580.751574
-125.866988,67,580.814618
-115.811421,72,581.293877
-133.437519,86,581.377286
-129.389929,106,581.922202
-128.729182,52,582.403933
-101.975687,85,582.486027
-129.755128,60,583.061382
-129.568837,66,583.12789
-119.714534,141,583.682492
-130.100577,46,584.232381
-83.925979,100,584.33517
-132.07882,28,584.866642
-93.701021,115,585.53632
-132.152641,38,585.575416
-128.655708,39,585.615253
32.385777,201,586.21948
-101.700649,100,586.786095
52.556991,201,587.718659
-98.346968,180,588.312711
-100.519276,78,588.946378
34.43056,201,589.732624
-110.258965,144,590.466194
-79.51074,128,591.004179
-94.957443,180,591.726023
-131.605661,73,592.292637
-131.776113,28,592.322286
-126.810875,34,592.357953
-132.009594,96,592.704083
-131.177187,65,593.186647
1.107975,201,593.964377
-123.905809,97,594.47518
-89.974522,84,594.554695
-130.270019,19,595.010164
-110.019347,130,595.715827
-116.899293,135,596.378318
-119.106423,95,596.467194
-125.977692,43,596.999546
30.235413,201,597.621333
-129.547988,57,598.232556
-127.328609,69,598.297054
26.571998,201,598.955667
-129.630421,22,598.976695
-137.425171,54,599.390008
-129.944614,31,599.422054
-116.423882,75,599.499887
-97.099371,174,600.228145
-118.380576,116,600.802352
-117.612433,84,600.880272
-130.581776,18,600.897688
-101.234722,62,601.368891
-128.74361,30,601.397485
-89.653937,114,601.826624
-101.418808,92,602.316188
-95.077227,113,602.93793
-110.865229,89,603.021727
-56.192942,53,603.495996
-135.901572,78,603.568604
-127.268248,39,604.005001
-118.063234,131,604.683366
-114.955415,54,604.734196
-116.725584,183,605.366411
-129.475806,50,605.413951
-112.436583,97,605.964906
-110.208369,168,606.632443
-73.01961,150,607.182224
-119.876092,67,607.674939
-131.841377,58,607.729439
-104.213099,85,608.181358
6.411917,201,608.793049
-119.35663,91,609.379843
0.14317,201,610.074451
-96.019356,100,610.167114
-79.464106,138,610.791931
0.197113,201,611.696993
-126.943822,164,612.304835
-106.698524,111,612.933953
-84.92778,200,613.757166
17.392375,201,614.437393
-117.071464,30,615.05189
-129.455704,116,615.166421
-135.309673,97,615.743569
-94.464123,38,616.259009
-132.440791,43,616.301836
-128.715797,64,616.365681
-130.448328,64,616.86263
-131.268419,32,616.893955
-107.987772,179,617.52509
30.376535,201,618.360576
1.374944,201,619.048643
-117.254207,121,619.6264
-131.686955,74,619.697167
-124.916204,74,620.17525
-107.005982,55,620.227557
-79.48176,70,620.605504
-115.830805,156,621.245588
-117.500911,122,621.745122
-64.469309,46,621.791641
16.722331,201,622.383042
-46.827468,78,622.455961
-122.008175,126,622.965853
-111.058359,120,623.587125
-63.375528,172,624.378094
-132.409212,79,624.452237
-91.995869,73,624.884436
10.351695,201,625.497736
-127.880366,31,626.0578
-79.367476,142,626.69078
-128.815039,70,626.75601
-84.439015,149,627.370539
-129.010716,144,628.039053
11.334317,138,628.651099
-98.329351,164,629.301568
-111.219738,140,629.823646
-114.267907,150,630.386621
-119.725057,189,631.126248
-53.460103,132,631.690797
-82.231552,160,632.285224
-92.094975,113,632.785581
-120.407938,105,633.277033
2.277903,201,633.956521
-114.690486,123,634.553798
11.673867,201,635.313952
-96.229752,88,635.830458
-135.250749,93,635.918253
-126.662778,150,636.507157
-111.663481,132,637.218037
-111.993465,115,637.92054
-100.911094,160,638.609287
-133.440319,34,638.641619
-126.364516,103,639.169774
-110.156948,177,639.897856
-91.789831,132,640.395995
-116.236951,51,640.443991
-95.911012,139,641.514132
-111.098201,191,642.288034
-64.572292,132,642.805355
-103.302896,94,643.311592
-122.691968,142,643.881782
51.688689,201,644.570576
-91.834469,109,644.67876
-129.339709,26,645.210212
-101.59188,119,645.847223
14.802762,201,646.608
-126.139002,56,647.079631
-131.048127,47,647.125663
-102.597001,130,647.664764
-117.290564,69,647.729598
-123.417122,74,648.166719
-118.26208,140,648.686702
-106.201822,90,649.161262
-49.293938,55,649.212991
-44.682016,178,649.803787
-122.825596,77,649.8756
-125.526714,59,650.303103
-99.433723,89,650.38766
-130.232952,58,650.853379
-98.307738,104,651.375887
-134.666514,141,652.023665
-132.253671,56,652.076571
-115.830419,82,652.484083
-56.439837,103,652.989192
-108.662507,82,653.065583
-108.515756,184,653.760273
-126.180334,91,653.845792
-139.781451,144,654.556887
-114.868434,105,654.654463
-115.488432,159,655.398262
-113.552729,134,655.982229
-15.591184,139,656.682354
-114.897099,101,657.247522
-103.355079,193,657.987848
-129.418171,29,658.015505
-107.003472,68,658.469286
-61.781616,148,659.084529
-130.535176,24,659.108903
-124.864388,104,659.53966
-126.666304,106,660.066612
-122.422804,149,660.633287
-107.499836,99,661.111695
-102.079336,111,661.673225
-122.79543,55,661.725135
-131.83293,25,661.749531
-114.923945,145,662.177764
15.160935,201,663.009
-132.092076,37,663.044012
-131.551784,29,663.071584
-138.381557,68,663.459985
-131.996445,46,663.503844
-124.530796,59,663.892572
-118.245633,153,664.517167
-46.987302,34,664.550498
-126.704656,32,664.58137
-91.11958,62,665.000755
-32.653707,157,665.543331
-130.120843,76,666.079802
-146.803888,128,666.742822
-134.863288,59,666.802361
-65.522781,46,667.20795
-132.453586,45,667.252618
-124.707631,74,667.730246
-133.953668,37,667.770059
-66.796373,50,667.825745
-113.827464,127,668.323916
-110.111509,141,668.945707
-106.77041,106,669.582835
-109.602583,146,670.122164
-42.162509,162,670.880128
-131.11879,31,670.910142
-17.365266,117,671.486676
-90.997981,65,671.547683
-132.987148,79,671.932881
-122.978718,158,672.539395
-93.471782,126,673.048768
-137.81563,81,673.518598
-128.728534,78,673.599478
-131.38073,80,674.115405
-118.86967,76,674.598719
-131.313304,83,674.681042
-69.783452,192,675.415187
-122.330255,27,675.4413
53.789661,201,676.027743
-62.464165,137,676.877143
-125.158698,44,676.919374
-121.232563,42,676.959345
-90.69746,140,677.376348
-89.413818,82,677.883032
-52.543341,134,678.424483
-59.167613,76,678.89298
-135.142131,59,678.949438
-128.452557,17,678.966136
-96.911997,154,679.447529
-126.265897,61,680.06994
-140.333114,88,680.637877
52.358335,201,681.423414
-78.284404,124,681.945168
-127.525358,54,681.995662
-129.115812,26,682.414951
27.463516,201,683.108635
-128.612187,51,683.662267
20.546342,191,684.344548
-26.120005,41,684.383474
-74.454985,48,684.877623
25.368212,201,685.563517
-139.560649,92,686.244694
-65.373549,21,686.265027
-118.613361,79,686.729573
-71.578611,161,687.347119
85.432997,201,688.080933
-127.591232,114,688.687434
-31.887579,140,689.387561
-23.90998,86,689.480242
3.758912,201,690.246058
-67.385572,57,690.299714
7.439528,201,690.975346
-127.716592,45,691.026156
2.997933,201,691.697681
-126.861714,68,691.762214
-104.529872,195,692.449738
-1.560411,201,693.148178
130.173214,201,693.913206
174.822992,201,694.598762
8.572574,84,694.677296
28.31656,201,695.40062
-74.946701,168,695.994836
15.697688,201,696.671821
-130.644628,19,696.690656
1.253832,201,697.401075
-132.459796,46,697.447469
-129.306405,25,697.471522
-147.21331,92,697.882656
-128.83138,20,697.902251
-108.083644,105,698.396264
-11.731167,133,699.010559
-131.049872,33,699.042123
-136.141574,29,699.072049
-46.270497,116,699.433129
-127.376453,11,699.444264
-55.253478,22,699.465676
-122.476838,12,699.927059
-105.498065,66,699.989928
-70.206898,40,700.027227
-133.278411,38,700.444451
-122.542741,96,700.535351
-125.361865,16,701.00291
-63.93338,23,701.02458
-143.743099,68,701.088047
-78.024197,72,701.541612
-72.28185,73,701.610632
-65.475142,14,701.624361
-157.32043,86,702.073317
-72.871277,140,702.661935
-141.299321,30,702.690603
-128.561499,129,703.283416
-130.536536,16,703.403663
-128.33762,49,703.450441
-127.512795,31,703.479781
-170.517058,177,704.036141
-64.196586,54,704.085832
-48.496627,65,704.492272
-114.233375,104,704.597961
-110.926054,23,705.120251
-65.414245,28,705.146796
-63.924968,12,705.158734
-139.687705,47,705.203826
-143.767228,79,705.558524
-65.099051,10,705.568719
-64.574635,10,705.578525
-65.40035,10,705.588677
-146.368944,55,705.977785
-141.065522,43,706.022441
-138.141865,23,706.047194
-67.922843,72,706.487574
-148.381587,56,706.540237
-124.283909,32,706.571091
-52.408388,201,707.232515
-130.07067,15,707.247341
-139.489396,171,707.808698
-155.147346,52,708.351192
