#{"t_start": 1682011751.0362039, "env_id": null}
r,l,t
-68.118403,129,203.647931
-149.05404,93,203.731122
-162.075841,38,203.766693
-112.196464,151,203.899422
-169.291215,93,203.991536
-139.851403,92,204.073611
-241.484091,64,204.129117
-155.901081,16,204.144233
-100.911134,29,204.173573
-94.176755,105,204.274749
-160.554858,38,204.31259
9.771979,151,204.46791
-57.707793,151,204.618089
-152.104964,150,204.765158
-188.242313,39,204.801666
-171.729782,39,204.840764
-103.259221,91,204.934879
-173.877747,120,205.050311
-158.342082,12,205.062487
43.156432,151,205.209778
-145.139204,87,205.288087
-102.594171,10,205.298233
-112.420722,74,205.364259
-89.15583,80,205.435258
-25.892211,151,205.574918
-150.606132,85,205.650527
-131.507915,89,205.732147
-141.757752,44,205.773376
-149.646161,41,205.810596
-23.119685,151,205.962911
-132.916073,66,206.023755
-129.26315,92,206.105161
-72.830812,151,206.241617
-180.701458,27,206.266905
-99.613075,19,206.282995
-155.56448,28,206.308219
-183.258781,151,206.445683
-150.612576,26,206.470201
-163.543048,52,206.517128
-95.123717,151,206.65241
-97.449166,14,206.667487
-177.653483,133,206.802495
-259.663543,136,206.927916
-172.096635,75,206.996303
-166.250644,104,207.089664
-159.943767,39,207.126004
-150.528824,151,207.260069
-86.574647,122,207.370937
-129.475621,151,207.505755
-107.756024,32,207.533759
-102.80015,11,207.542622
-283.98189,70,207.605726
-149.815931,49,207.650779
-385.580828,151,207.794626
-131.353011,38,207.827844
-130.376902,66,207.888239
-202.493927,151,208.026864
-92.063563,31,208.053068
-126.157514,49,208.098007
-210.552037,139,208.223258
-114.702729,106,208.32945
-151.18457,42,208.373469
18.60625,151,208.531498
-159.260898,27,208.561904
-251.602736,123,208.697913
-84.038746,151,208.848673
-140.363874,97,208.944879
-148.196462,56,208.997279
-188.765123,144,209.128839
-161.379949,84,209.206421
-84.799367,72,209.271328
-95.360844,46,209.311901
4.251455,151,209.448154
-168.243919,43,209.487284
-127.476201,56,209.537843
-113.224557,27,209.561543
-166.388737,42,209.605171
-263.576567,85,209.681742
38.051091,151,209.818725
-90.292524,116,209.926126
11.424397,151,210.065307
-87.796759,112,210.165846
-103.296857,13,210.177463
-102.184657,83,210.255015
-96.5198,66,210.317864
-111.368686,34,210.349424
-258.342349,136,210.473784
-15.833139,151,210.6185
-150.114547,71,210.685979
-189.362018,57,210.740797
-179.961811,37,210.778077
-168.238385,86,210.858663
-157.859739,39,210.893896
-210.680571,58,210.944147
-81.50511,77,211.010054
-7.282341,151,211.136316
-148.034653,50,211.180073
-110.49045,19,211.196564
-151.100861,19,211.211264
-26.467739,151,211.341881
-192.42731,115,211.450884
-17.978568,151,211.586895
3.406176,151,211.718034
-117.49018,151,211.853835
-148.830289,151,211.988048
-98.110692,22,212.006711
-140.600458,138,212.128513
-153.594278,135,212.248752
-4.733657,151,212.384645
-95.534949,19,212.401263
-216.162942,93,212.479339
-98.521725,20,212.496408
-137.229272,89,212.573246
-188.9779,47,212.611471
24.894412,151,212.740633
-123.55105,83,212.810477
-98.127578,17,212.824912
-94.869037,121,212.930089
-146.646474,91,213.008756
-241.530255,129,213.116744
-50.277805,151,213.25294
-445.106424,151,213.380515
-97.225493,18,213.395275
-94.854575,40,213.428996
-242.743887,151,213.559515
-138.654174,77,213.629451
-94.517717,28,213.656033
-140.312495,104,213.759459
-50.421622,151,213.900002
-265.739666,109,213.992642
-99.83939,34,214.022305
-146.771631,15,214.035968
5.131722,151,214.169611
-127.634169,52,214.213609
-206.769563,95,214.296589
-95.192024,151,214.432069
-100.522311,35,214.465646
-153.04449,43,214.503793
-168.451921,68,214.566013
-279.306239,151,214.710737
-99.248954,16,214.731172
-133.228898,151,214.908608
-94.45514,64,214.974085
-127.145859,70,215.049829
-125.296052,21,215.075125
-93.033723,35,215.110943
-38.374174,151,215.266002
-212.180187,115,215.38108
-145.319187,42,215.423588
-143.562623,26,215.451003
-148.400276,43,215.496757
-276.594665,128,215.622736
-2.670189,151,215.772879
-418.075017,148,215.920963
-145.382156,22,215.944105
-304.736821,136,216.102875
-175.415331,27,216.137089
-117.021554,61,216.200727
19.185128,151,216.359885
-88.06876,117,216.472878
-8.867269,151,216.624099
-24.376452,151,216.771304
-170.871306,111,216.909027
-153.208391,50,216.964999
-81.040352,151,217.130695
-168.837217,26,217.160271
-101.7605,11,217.172996
-99.169383,68,217.241617
-52.577991,151,217.398246
-23.36089,151,217.561968
-166.24791,72,217.646248
-98.771891,99,217.754075
-195.633536,113,217.87158
43.331335,151,218.024361
-180.88419,137,218.158129
-109.961923,44,218.20199
-41.632714,151,218.353397
-77.781824,81,218.438771
-116.030594,109,218.545979
-161.313444,77,218.626291
-98.845415,36,218.662771
-155.828037,115,218.773187
-58.431267,151,218.92326
-158.8772,21,218.94305
5.831064,151,219.098445
-171.274979,34,219.133828
-141.351403,121,219.260889
-145.317634,87,219.35955
-379.006452,151,219.526919
-145.223631,21,219.5531
-255.131626,151,219.714026
-90.174517,151,219.854681
-158.162007,50,219.903002
-148.353076,68,219.964906
-142.526184,145,220.099028
-146.858706,38,220.134698
7.119855,151,220.287042
-102.111026,69,220.351832
-196.994764,102,220.457923
-165.124551,62,220.524473
-51.271604,151,220.68595
-201.81032,145,220.828672
-125.386484,78,220.917164
7.177655,151,221.080837
-166.746549,59,221.140406
-132.266797,74,221.21422
-127.062195,86,221.309605
-131.36861,45,221.35679
-240.970943,109,221.465665
-85.245158,60,221.519766
-236.480879,64,221.579818
-159.525086,20,221.599464
-168.22168,38,221.635529
-112.101182,104,221.729143
-157.064094,34,221.760356
-106.317986,12,221.771732
-88.215691,47,221.814888
-81.240871,94,221.905571
-16.51201,151,222.057536
-210.420829,151,222.21199
-107.946801,30,222.242021
-76.939244,84,222.326354
-159.772682,30,222.357379
-162.739084,58,222.4171
-108.42299,28,222.44865
-197.070204,72,222.525844
-248.045903,151,222.686002
-97.455579,14,222.699085
-3.833214,151,222.849612
-104.620442,102,222.94543
-99.100247,26,222.96808
-105.650904,151,223.107435
-70.678486,132,223.236398
-151.372404,17,223.25189
-136.515497,59,223.307502
-188.364496,132,223.434027
-121.115276,151,223.573502
-233.508322,132,223.698836
-139.018894,42,223.74249
-144.823827,23,223.768542
-89.832443,72,223.842718
26.747608,151,223.983952
-236.790787,93,224.069643
-108.974619,151,224.214131
-205.648251,42,224.252506
-117.53123,151,224.388427
-137.420619,106,224.482774
-104.154035,18,224.500272
-156.184797,143,224.630905
31.033227,151,224.769678
-128.409845,129,224.884801
-132.262867,151,225.019675
-151.312587,79,225.097394
-188.664963,35,225.130295
-148.193139,10,225.138943
-78.844337,151,225.297563
-216.221274,124,225.413682
-93.30778,127,225.529221
-151.834146,57,225.580998
-130.27734,123,225.699284
-75.023209,117,225.80586
-104.054794,100,225.896832
-149.324143,75,225.965442
-278.330852,151,226.110144
-108.507829,47,226.152016
-80.581749,151,226.29001
-150.664437,151,226.42722
-134.549712,68,226.490947
-112.481998,30,226.518013
-57.351319,151,226.655391
-168.741868,34,226.687209
-156.263529,66,226.74552
9.662943,151,226.883085
-121.087207,151,227.027374
-65.464918,142,227.156371
-150.729049,22,227.177366
-151.024163,29,227.204262
-156.180455,18,227.220011
-96.632612,27,227.24513
-147.846079,112,227.347457
-15.967158,151,227.484447
-48.561349,151,227.624381
-42.193525,151,227.76365
-7.667813,151,227.922932
14.833322,151,228.059866
-170.30822,33,228.090679
-160.518926,137,228.212609
15.799167,151,228.344978
-157.964885,33,228.374563
-107.585998,76,228.443601
-109.764438,12,228.45545
-91.877227,87,228.531464
-4.726897,151,228.662209
-118.390135,147,228.795071
-93.891175,57,228.843003
9.900475,151,228.969855
-76.945366,103,229.058042
-82.908815,90,229.145814
-116.465614,80,229.221113
-105.713809,36,229.253005
-96.728518,18,229.268989
-208.708587,91,229.350775
-181.41192,80,229.419813
-92.456281,31,229.446323
-87.028766,62,229.498849
-182.087419,29,229.524969
-138.765477,105,229.615479
-42.475648,151,229.759989
-7.579579,151,229.895256
-96.722782,38,229.930576
4.190571,151,230.060751
-150.952406,25,230.081928
-152.756796,75,230.146233
-234.150312,103,230.232281
-217.450179,140,230.367777
-100.458883,74,230.43049
-215.057763,151,230.572475
-5.373152,151,230.700525
-109.663124,13,230.713129
-151.910795,63,230.771244
-148.173658,45,230.816711
-153.416027,61,230.873401
-124.41898,53,230.920905
-100.901866,11,230.931484
-131.039559,100,231.021039
-139.44819,88,231.100905
-117.715472,14,231.112115
-150.697128,35,231.143705
-191.353998,132,231.26229
-188.411503,69,231.32375
-54.734805,151,231.462644
-223.511891,55,231.51489
-231.628067,151,231.650455
-118.479485,151,231.782531
-100.406125,49,231.825695
-125.476999,151,231.954272
-157.540104,43,231.991242
-157.584439,75,232.054347
28.442035,151,232.187196
-184.949638,78,232.257222
-3.963223,151,232.398355
-217.254892,151,232.527396
-146.315116,66,232.583568
-86.532802,151,232.714113
-153.217893,17,232.729645
-168.804,108,232.827096
-161.385578,24,232.849159
-152.791728,33,232.879157
-149.820573,53,232.930152
-182.408688,129,233.046411
-177.365741,44,233.086536
-113.123222,34,233.117146
-40.443676,151,233.258054
-85.42979,57,233.308551
-119.78951,151,233.443075
-47.237025,151,233.578103
-175.981746,40,233.614872
-162.236761,16,233.629297
-133.108423,151,233.766406
-146.618339,80,233.838208
10.416486,151,233.972698
-123.898497,29,234.000848
-190.42578,108,234.096057
-76.393195,127,234.213843
-100.441178,76,234.28148
-98.304243,105,234.375462
-139.17461,90,234.455029
-150.956937,52,234.501076
-22.982819,151,234.636954
-226.500888,105,234.730634
-145.900139,20,234.749051
-420.133398,151,234.885621
-112.100917,28,234.911594
-146.774281,47,234.954087
-120.023068,133,235.077223
-243.459633,99,235.16236
-98.036463,11,235.171503
-140.735766,90,235.248833
-244.624617,95,235.330602
-107.558869,37,235.361901
-113.914619,56,235.409883
-73.491508,96,235.490958
16.996242,151,235.619475
-106.877871,11,235.627718
-187.236324,135,235.74202
-101.216026,43,235.780269
-153.429402,44,235.818308
18.014808,151,235.95347
-176.406746,52,235.998071
-123.981196,151,236.125262
-86.877555,120,236.226849
-414.735362,151,236.355007
-226.892405,81,236.423657
-97.318175,33,236.452973
-140.211539,93,236.530951
-102.166024,96,236.612502
-162.369154,15,236.626353
-219.098345,91,236.701887
-399.194138,151,236.835288
-98.569361,10,236.844853
-149.542422,15,236.857085
-185.391956,108,236.948126
-115.165729,151,237.074621
-300.497466,151,237.205358
-195.054438,53,237.250889
-150.180104,148,237.375622
-111.362166,151,237.503876
-333.164387,92,237.58092
-181.207179,90,237.664092
-84.95541,115,237.761119
14.378474,151,237.890474
-125.450145,151,238.02533
-109.134538,51,238.072551
-80.950931,151,238.220082
-90.023952,39,238.25753
-146.786969,15,238.271986
-151.528892,34,238.302951
-195.025476,40,238.341288
-160.40533,17,238.356903
-154.911723,21,238.378775
-99.061619,151,238.531705
-147.377222,27,238.560133
-273.648044,137,238.693166
-138.603696,124,238.815827
-34.856725,151,238.965399
-95.214633,29,238.992725
-132.34951,151,239.129068
-105.538137,85,239.204641
-143.257373,133,239.326465
-134.855457,69,239.38778
-152.096548,47,239.430694
-104.824453,151,239.571185
-199.022003,79,239.643807
-158.969614,51,239.690394
-46.632663,151,239.830063
-97.738871,12,239.841131
-108.962316,22,239.860841
-100.917524,11,239.871537
-150.233711,23,239.893273
-171.663918,109,239.989399
-146.338693,72,240.05472
-225.184365,71,240.119425
-3.259113,151,240.254897
-147.3367,14,240.268663
-98.254165,20,240.287184
-170.120233,48,240.328831
-112.754135,10,240.33716
-36.588417,151,240.480758
-147.525112,151,240.615802
-100.380713,83,240.688947
15.597967,151,240.815933
-202.333558,69,240.876854
-100.309722,18,240.892002
-42.361334,151,241.022259
-172.734402,120,241.12412
-154.058484,17,241.138385
10.192778,151,241.27343
-94.776694,37,241.305843
-100.520675,91,241.384227
-99.982095,19,241.400993
22.052077,151,241.528723
42.597456,151,241.670405
-97.216942,89,241.756701
-159.112259,98,241.854059
-175.883216,30,241.881852
-96.989552,19,241.901178
-154.194809,56,241.953038
-166.081221,80,242.025038
-187.863273,151,242.162166
-125.224308,41,242.201646
-143.842985,27,242.226445
-137.650294,52,242.272656
-120.183616,50,242.316951
-149.612592,18,242.334537
-125.971701,13,242.345684
-275.927975,90,242.426626
-104.856042,151,242.561455
-110.290228,43,242.601048
-99.179525,39,242.637089
-95.789132,27,242.661205
-155.979454,94,242.744342
-159.90029,151,242.879959
-82.695437,80,242.952229
-219.905195,118,243.05799
-291.58364,137,243.184922
10.015868,151,243.317791
-104.952464,45,243.359106
15.986689,151,243.491495
-112.332062,151,243.62717
-42.635531,151,243.762299
-150.892179,63,243.818733
-95.82186,18,243.834248
-83.490121,151,243.977987
10.700091,151,244.113936
-99.173925,13,244.125602
-101.675364,73,244.19072
-74.529425,151,244.327371
-110.540891,151,244.462731
-88.057537,151,244.594697
-165.280344,44,244.633069
-157.997278,151,244.771256
-110.299544,37,244.804124
-116.811211,16,244.818491
-101.357115,18,244.836168
-115.568474,151,254.336407
-339.039918,151,263.539282
-286.292265,151,272.989713
-613.619858,151,282.271495
-72.9345,151,291.438108
-29.923074,151,300.795696
-136.06957,151,310.225791
-40.249622,151,319.465168
-121.83944,151,328.843982
-74.066957,151,338.493751
-391.422696,151,348.207186
-47.212653,151,357.647219
-17.209371,151,367.136387
10.116782,151,376.52903
-760.195331,151,385.978397
-143.608527,53,389.342906
-44.656173,151,398.665821
-75.243292,151,407.783057
-89.048157,151,417.248996
-33.483107,151,426.811178
-149.982708,151,436.282734
-31.536235,151,445.601962
-184.346771,151,455.243093
-555.142092,151,464.903852
-141.589766,151,474.79121
-30.010381,151,484.215369
-28.352446,151,493.338318
-534.405869,151,502.632465
-386.868693,150,511.937855
-1022.692316,151,521.305376
